Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home_game,height_diversity,ethnic_diversity,region_diversity,class_diversity,school_diversity,degree_diversity,experience_with_opponent,experience_in_arena,conference_size,conf_wl,opp_games_played,opponent_win_loss,Coach_Name,Coaching_Years,Coach_Win_Loss_Perc,Coach_NCAA_appear,Team_Comp_Change,Percentage_Dif_Points
13,cornell,2011,Buffalo,0,-12,66,78,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,1,12,12,0.642,30,0.6,Bill Courtney,1,0.514,3,0.44,-0.181818182
14,cornell,2011,Stony Brook,0,8,60,52,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,1,12,9,0.583,32,0.688,Bill Courtney,1,0.514,3,0.44,0.133333333
15,cornell,2011,Columbia,1,-4,75,79,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,28,0.393,Bill Courtney,1,0.514,3,0.44,-0.053333333
16,cornell,2011,Columbia,1,-4,66,70,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,28,0.393,Bill Courtney,1,0.514,3,0.44,-0.060606061
17,cornell,2011,Dartmouth,1,-7,57,64,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,28,0.179,Bill Courtney,1,0.514,3,0.44,-0.122807018
18,cornell,2011,Harvard,1,-21,57,78,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,29,0.724,Bill Courtney,1,0.514,3,0.44,-0.368421053
19,cornell,2011,Yale,1,-1,70,71,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,31,0.387,Bill Courtney,1,0.514,3,0.44,-0.014285714
20,cornell,2011,Brown,1,12,91,79,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,31,0.355,Bill Courtney,1,0.514,3,0.44,0.131868132
21,cornell,2011,Pennsylvania,1,11,82,71,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,28,0.214,Bill Courtney,1,0.514,3,0.44,0.134146341
22,cornell,2011,Princeton,1,-2,55,57,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,31,0.71,Bill Courtney,1,0.514,3,0.44,-0.036363636
23,cornell,2011,Harvard,1,-13,60,73,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,29,0.724,Bill Courtney,1,0.514,3,0.44,-0.216666667
24,cornell,2011,Dartmouth,1,20,96,76,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,28,0.179,Bill Courtney,1,0.514,3,0.44,0.208333333
25,cornell,2011,Princeton,1,-18,66,84,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,31,0.71,Bill Courtney,1,0.514,3,0.44,-0.272727273
26,cornell,2011,Pennsylvania,1,2,74,72,0,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,1,8,0.6,28,0.214,Bill Courtney,1,0.514,3,0.44,0.027027027
27,cornell,2011,Brown,1,9,75,66,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,31,0.355,Bill Courtney,1,0.514,3,0.44,0.12
28,cornell,2011,Yale,1,13,68,55,1,0,0.580498866,0.684807256,0.253968254,0.489795918,0.725623583,2,12,8,0.6,31,0.387,Bill Courtney,1,0.514,3,0.44,0.191176471
1,cornell,2012,St. Bonaventure,0,-21,58,79,0,0,0.54,0.715,0,0.495,0.74,1,1,14,0.631,31,0.516,Bill Courtney,2,0.357,0,0.4583,-0.362068966
2,cornell,2012,Binghamton,0,15,76,61,1,0,0.54,0.715,0,0.495,0.74,1,13,9,0.583,31,0.258,Bill Courtney,2,0.357,0,0.4583,0.197368421
3,cornell,2012,Buffalo,0,-9,59,68,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,34,0.588,Bill Courtney,2,0.357,0,0.4583,-0.152542373
4,cornell,2012,Boston University,0,5,71,66,1,0,0.54,0.715,0,0.495,0.74,1,13,9,0.583,35,0.6,Bill Courtney,2,0.357,0,0.4583,0.070422535
5,cornell,2012,Delaware,0,-8,64,72,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,31,0.452,Bill Courtney,2,0.357,0,0.4583,-0.125
6,cornell,2012,American,0,-2,63,65,1,0,0.54,0.715,0,0.495,0.74,1,13,8,0.6,31,0.71,Bill Courtney,2,0.357,0,0.4583,-0.031746032
7,cornell,2012,Lehigh,0,2,81,79,1,0,0.54,0.715,0,0.495,0.74,1,13,8,0.6,31,0.516,Bill Courtney,2,0.357,0,0.4583,0.024691358
8,cornell,2012,Albany (NY),0,3,85,82,1,0,0.54,0.715,0,0.495,0.74,1,13,9,0.583,32,0.5,Bill Courtney,2,0.357,0,0.4583,0.035294118
9,cornell,2012,Illinois,0,-4,60,64,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,34,0.588,Bill Courtney,2,0.357,0,0.4583,-0.066666667
10,cornell,2012,Penn State,0,-7,67,74,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,34,0.559,Bill Courtney,2,0.357,0,0.4583,-0.104477612
11,cornell,2012,Stony Brook,0,-9,59,68,0,0,0.54,0.715,0,0.495,0.74,1,1,9,0.583,32,0.469,Bill Courtney,2,0.357,0,0.4583,-0.152542373
12,cornell,2012,Bucknell,0,-3,60,63,0,0,0.54,0.715,0,0.495,0.74,1,1,8,0.6,34,0.735,Bill Courtney,2,0.357,0,0.4583,-0.05
13,cornell,2012,Maryland,0,-8,62,70,0,0,0.54,0.715,0,0.495,0.74,1,1,12,0.642,33,0.576,Bill Courtney,2,0.357,0,0.4583,-0.129032258
14,cornell,2012,Albright,0,18,78,60,1,0,0.54,0.715,0,0.495,0.74,1,13,0,0,0,0,Bill Courtney,2,0.357,0,0.4583,0.230769231
15,cornell,2012,Princeton,1,8,67,59,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,32,0.781,Bill Courtney,2,0.357,0,0.4583,0.119402985
16,cornell,2012,Pennsylvania,1,-12,52,64,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.464,Bill Courtney,2,0.357,0,0.4583,-0.230769231
17,cornell,2012,Columbia,1,-5,56,61,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.536,Bill Courtney,2,0.357,0,0.4583,-0.089285714
18,cornell,2012,Columbia,1,5,65,60,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.536,Bill Courtney,2,0.357,0,0.4583,0.076923077
19,cornell,2012,Harvard,1,-11,60,71,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,30,0.767,Bill Courtney,2,0.357,0,0.4583,-0.183333333
20,cornell,2012,Dartmouth,1,9,68,59,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.179,Bill Courtney,2,0.357,0,0.4583,0.132352941
21,cornell,2012,Yale,1,1,85,84,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.536,Bill Courtney,2,0.357,0,0.4583,0.011764706
22,cornell,2012,Brown,1,9,72,63,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.393,Bill Courtney,2,0.357,0,0.4583,0.125
23,cornell,2012,Pennsylvania,1,-7,66,73,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.464,Bill Courtney,2,0.357,0,0.4583,-0.106060606
24,cornell,2012,Princeton,1,-18,57,75,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,32,0.781,Bill Courtney,2,0.357,0,0.4583,-0.315789474
25,cornell,2012,Brown,1,6,69,63,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.393,Bill Courtney,2,0.357,0,0.4583,0.086956522
26,cornell,2012,Yale,1,-31,40,71,0,0,0.54,0.715,0,0.495,0.74,2,1,8,0.6,28,0.536,Bill Courtney,2,0.357,0,0.4583,-0.775
27,cornell,2012,Dartmouth,1,13,70,57,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,28,0.179,Bill Courtney,2,0.357,0,0.4583,0.185714286
28,cornell,2012,Harvard,1,-4,63,67,1,0,0.54,0.715,0,0.495,0.74,2,13,8,0.6,30,0.767,Bill Courtney,2,0.357,0,0.4583,-0.063492063
1,cornell,2013,Western Michigan,0,8,63,55,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,12,0.642,34,0.412,Bill Courtney,3,0.393,0,0.6364,0.126984127
2,cornell,2013,St. Bonaventure,0,-4,68,72,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,16,0.626,32,0.625,Bill Courtney,3,0.393,0,0.6364,-0.058823529
3,cornell,2013,Saint Peter's,0,-4,64,68,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,10,0.597,31,0.161,Bill Courtney,3,0.393,0,0.6364,-0.0625
4,cornell,2013,Wisconsin,0,-33,40,73,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,36,0.722,Bill Courtney,3,0.393,0,0.6364,-0.825
5,cornell,2013,Arizona State,0,-11,53,64,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,31,0.323,Bill Courtney,3,0.393,0,0.6364,-0.20754717
6,cornell,2013,Presbyterian,0,34,89,55,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,0,12,0.642,29,0.483,Bill Courtney,3,0.393,0,0.6364,0.382022472
7,cornell,2013,Longwood,0,6,84,78,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,0,12,0.642,31,0.323,Bill Courtney,3,0.393,0,0.6364,0.071428571
8,cornell,2013,Stony Brook,0,-23,53,76,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,9,0.583,32,0.688,Bill Courtney,3,0.393,0,0.6364,-0.433962264
9,cornell,2013,Colgate,0,7,70,63,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,8,0.6,30,0.267,Bill Courtney,3,0.393,0,0.6364,0.1
10,cornell,2013,Vanderbilt,0,-11,55,66,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,14,0.631,36,0.694,Bill Courtney,3,0.393,0,0.6364,-0.2
11,cornell,2013,Duke,0,-41,47,88,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,34,0.794,Bill Courtney,3,0.393,0,0.6364,-0.872340426
12,cornell,2013,Boston University,0,-13,57,70,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,9,0.583,32,0.5,Bill Courtney,3,0.393,0,0.6364,-0.228070175
13,cornell,2013,Saint Francis (PA),0,12,79,67,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,12,0.642,29,0.207,Bill Courtney,3,0.393,0,0.6364,0.151898734
14,cornell,2013,Binghamton,0,2,79,77,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,9,0.583,31,0.065,Bill Courtney,3,0.393,0,0.6364,0.025316456
15,cornell,2013,Bucknell,0,-16,56,72,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,8,0.6,35,0.714,Bill Courtney,3,0.393,0,0.6364,-0.285714286
16,cornell,2013,American,0,8,68,60,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,1,8,0.6,32,0.625,Bill Courtney,3,0.393,0,0.6364,0.117647059
17,cornell,2013,Old Westbury,0,19,103,84,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,1,14,0,0,0,0,Bill Courtney,3,0.393,0,0.6364,0.184466019
18,cornell,2013,Columbia,1,-9,58,67,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,30,0.5,Bill Courtney,3,0.393,0,0.6364,-0.155172414
19,cornell,2013,Columbia,1,3,66,63,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,30,0.5,Bill Courtney,3,0.393,0,0.6364,0.045454545
20,cornell,2013,Princeton,1,-17,59,76,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,32,0.625,Bill Courtney,3,0.393,0,0.6364,-0.288135593
21,cornell,2013,Pennsylvania,1,2,71,69,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,33,0.606,Bill Courtney,3,0.393,0,0.6364,0.028169014
22,cornell,2013,Harvard,1,-2,65,67,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,31,0.839,Bill Courtney,3,0.393,0,0.6364,-0.030769231
23,cornell,2013,Dartmouth,1,23,79,56,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,30,0.167,Bill Courtney,3,0.393,0,0.6364,0.291139241
24,cornell,2013,Yale,1,7,68,61,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,29,0.655,Bill Courtney,3,0.393,0,0.6364,0.102941176
25,cornell,2013,Brown,1,3,69,66,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,31,0.258,Bill Courtney,3,0.393,0,0.6364,0.043478261
26,cornell,2013,Pennsylvania,1,-8,71,79,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,33,0.606,Bill Courtney,3,0.393,0,0.6364,-0.112676056
27,cornell,2013,Princeton,1,-19,53,72,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,32,0.625,Bill Courtney,3,0.393,0,0.6364,-0.358490566
28,cornell,2013,Brown,1,-19,65,84,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,31,0.258,Bill Courtney,3,0.393,0,0.6364,-0.292307692
29,cornell,2013,Yale,1,-9,70,79,1,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,14,8,0.6,29,0.655,Bill Courtney,3,0.393,0,0.6364,-0.128571429
30,cornell,2013,Dartmouth,1,-14,62,76,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,30,0.167,Bill Courtney,3,0.393,0,0.6364,-0.225806452
31,cornell,2013,Harvard,1,-9,56,65,0,0.207612457,0.477508651,0.726643599,0.110726644,0.484429066,0.650519031,2,1,8,0.6,31,0.839,Bill Courtney,3,0.393,0,0.6364,-0.160714286
1,cornell,2014,Syracuse,0,-22,60,82,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,15,0.618,40,0.75,Bill Courtney,4,0.402,0,0.3077,-0.366666667
2,cornell,2014,Loyola (MD),0,-4,89,93,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,10,0.597,35,0.657,Bill Courtney,4,0.402,0,0.3077,-0.04494382
3,cornell,2014,Binghamton,0,-10,79,89,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,9,0.583,30,0.1,Bill Courtney,4,0.402,0,0.3077,-0.126582278
4,cornell,2014,Louisville,0,-45,54,99,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,10,0.597,40,0.875,Bill Courtney,4,0.402,0,0.3077,-0.833333333
5,cornell,2014,Colgate,0,-23,58,81,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,10,0.597,32,0.344,Bill Courtney,4,0.402,0,0.3077,-0.396551724
6,cornell,2014,Siena,0,-1,70,71,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,11,0.64,32,0.25,Bill Courtney,4,0.402,0,0.3077,-0.014285714
7,cornell,2014,Radford,0,-15,71,86,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,12,0.642,32,0.406,Bill Courtney,4,0.402,0,0.3077,-0.211267606
8,cornell,2014,Western Michigan,0,-13,70,83,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,12,0.642,35,0.629,Bill Courtney,4,0.402,0,0.3077,-0.185714286
9,cornell,2014,Notre Dame,0,-34,67,101,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,15,0.618,35,0.714,Bill Courtney,4,0.402,0,0.3077,-0.507462687
10,cornell,2014,Saint Francis (PA),0,-10,62,72,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,10,0.597,29,0.172,Bill Courtney,4,0.402,0,0.3077,-0.161290323
11,cornell,2014,Stony Brook,0,-22,54,76,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,9,0.583,33,0.758,Bill Courtney,4,0.402,0,0.3077,-0.407407407
12,cornell,2014,Saint Peter's,0,-8,59,67,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,11,0.64,30,0.3,Bill Courtney,4,0.402,0,0.3077,-0.13559322
13,cornell,2014,St. Bonaventure,0,-24,57,81,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,1,13,0.618,29,0.483,Bill Courtney,4,0.402,0,0.3077,-0.421052632
14,cornell,2014,Oberlin,0,22,77,55,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,1,13,0,0,0,0,Bill Courtney,4,0.402,0,0.3077,0.285714286
15,cornell,2014,Columbia,1,-10,61,71,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.429,Bill Courtney,4,0.402,0,0.3077,-0.163934426
16,cornell,2014,Columbia,1,-16,58,74,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.429,Bill Courtney,4,0.402,0,0.3077,-0.275862069
17,cornell,2014,Brown,1,-12,66,78,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.464,Bill Courtney,4,0.402,0,0.3077,-0.181818182
18,cornell,2014,Yale,1,-4,57,61,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,31,0.452,Bill Courtney,4,0.402,0,0.3077,-0.070175439
19,cornell,2014,Pennsylvania,1,-7,83,90,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,31,0.29,Bill Courtney,4,0.402,0,0.3077,-0.084337349
20,cornell,2014,Princeton,1,-21,48,69,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.607,Bill Courtney,4,0.402,0,0.3077,-0.4375
21,cornell,2014,Dartmouth,1,3,70,67,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.321,Bill Courtney,4,0.402,0,0.3077,0.042857143
22,cornell,2014,Harvard,1,-23,44,67,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,30,0.667,Bill Courtney,4,0.402,0,0.3077,-0.522727273
23,cornell,2014,Yale,1,-17,65,82,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,31,0.452,Bill Courtney,4,0.402,0,0.3077,-0.261538462
24,cornell,2014,Brown,1,-6,75,81,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.464,Bill Courtney,4,0.402,0,0.3077,-0.08
25,cornell,2014,Harvard,1,-25,47,72,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,30,0.667,Bill Courtney,4,0.402,0,0.3077,-0.531914894
26,cornell,2014,Dartmouth,1,-9,78,87,0,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,1,8,0.6,28,0.321,Bill Courtney,4,0.402,0,0.3077,-0.115384615
27,cornell,2014,Princeton,1,-40,51,91,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,28,0.607,Bill Courtney,4,0.402,0,0.3077,-0.784313725
28,cornell,2014,Pennsylvania,1,-4,65,69,1,0.207612457,0.394463668,0.761245675,0,0.498269896,0.671280277,2,13,8,0.6,31,0.29,Bill Courtney,4,0.402,0,0.3077,-0.061538462
1,cornell,2015,George Mason,0,8,68,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,14,0.631,31,0.355,Bill Courtney,5,0.322,0,0.5,0.117647059
2,cornell,2015,Loyola (MD),0,-5,71,76,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,10,0.597,30,0.367,Bill Courtney,5,0.322,0,0.5,-0.070422535
3,cornell,2015,Colgate,0,6,58,52,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,10,0.597,31,0.419,Bill Courtney,5,0.322,0,0.5,0.103448276
4,cornell,2015,South Carolina,0,-24,45,69,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,14,0.631,34,0.412,Bill Courtney,5,0.322,0,0.5,-0.533333333
5,cornell,2015,Penn State,0,-1,71,72,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,14,0.631,34,0.471,Bill Courtney,5,0.322,0,0.5,-0.014084507
6,cornell,2015,Drexel,0,-2,59,61,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,10,0.597,30,0.533,Bill Courtney,5,0.322,0,0.5,-0.033898305
7,cornell,2015,Canisius,0,7,67,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,34,0.618,Bill Courtney,5,0.322,0,0.5,0.104477612
8,cornell,2015,Binghamton,0,14,68,54,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,9,0.583,30,0.233,Bill Courtney,5,0.322,0,0.5,0.205882353
9,cornell,2015,Massachusetts-Lowell,0,11,71,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,9,0.583,28,0.357,Bill Courtney,5,0.322,0,0.5,0.154929577
10,cornell,2015,Radford,0,-13,61,74,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,35,0.629,Bill Courtney,5,0.322,0,0.5,-0.213114754
11,cornell,2015,Siena,0,18,75,57,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,38,0.526,Bill Courtney,5,0.322,0,0.5,0.24
12,cornell,2015,Saint Peter's,0,-7,52,59,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,11,0.64,31,0.452,Bill Courtney,5,0.322,0,0.5,-0.134615385
13,cornell,2015,Syracuse,0,-17,44,61,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,15,0.618,34,0.824,Bill Courtney,5,0.322,0,0.5,-0.386363636
14,cornell,2015,Buffalo,0,-19,73,92,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,12,0.642,29,0.655,Bill Courtney,5,0.322,0,0.5,-0.260273973
15,cornell,2015,Howard,0,10,70,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,13,0.618,33,0.242,Bill Courtney,5,0.322,0,0.5,0.142857143
16,cornell,2015,Alfred,0,78,107,29,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,1,0,0,0,0,0,Bill Courtney,5,0.322,0,0.5,0.728971963
17,cornell,2015,Columbia,1,-3,45,48,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,34,0.618,Bill Courtney,5,0.322,0,0.5,-0.066666667
18,cornell,2015,Columbia,1,10,57,47,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,34,0.618,Bill Courtney,5,0.322,0,0.5,0.175438596
19,cornell,2015,Brown,1,8,57,49,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,29,0.517,Bill Courtney,5,0.322,0,0.5,0.140350877
20,cornell,2015,Yale,1,-8,57,65,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,33,0.576,Bill Courtney,5,0.322,0,0.5,-0.140350877
21,cornell,2015,Pennsylvania,1,-2,69,71,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.286,Bill Courtney,5,0.322,0,0.5,-0.028985507
22,cornell,2015,Princeton,1,8,68,60,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,30,0.7,Bill Courtney,5,0.322,0,0.5,0.117647059
23,cornell,2015,Dartmouth,1,9,81,72,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.429,Bill Courtney,5,0.322,0,0.5,0.111111111
24,cornell,2015,Harvard,1,-21,40,61,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,32,0.844,Bill Courtney,5,0.322,0,0.5,-0.525
25,cornell,2015,Yale,1,-11,51,62,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,33,0.576,Bill Courtney,5,0.322,0,0.5,-0.215686275
26,cornell,2015,Brown,1,-1,56,57,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,29,0.517,Bill Courtney,5,0.322,0,0.5,-0.017857143
27,cornell,2015,Harvard,1,8,57,49,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,32,0.844,Bill Courtney,5,0.322,0,0.5,0.140350877
28,cornell,2015,Dartmouth,1,-11,45,56,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.429,Bill Courtney,5,0.322,0,0.5,-0.244444444
29,cornell,2015,Princeton,1,-13,53,66,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,30,0.7,Bill Courtney,5,0.322,0,0.5,-0.245283019
30,cornell,2015,Pennsylvania,1,-7,72,79,0,0.188365651,0.504155125,0.609418283,0,0.487534626,0.698060942,2,0,8,0.6,28,0.286,Bill Courtney,5,0.322,0,0.5,-0.097222222
1,dartmouth,2006,Boston College,0,-19,61,80,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,12,0.642,30,0.833,Terry Dunn,2,0.37,0,0.3913,-0.31147541
2,dartmouth,2006,UC-Davis,0,5,66,61,1,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,10,4,0.596,0,0,Terry Dunn,2,0.37,0,0.3913,0.075757576
3,dartmouth,2006,Colgate,0,-1,64,65,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,8,0.6,28,0.429,Terry Dunn,2,0.37,0,0.3913,-0.015625
4,dartmouth,2006,Maine,0,-9,55,64,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,9,0.583,29,0.483,Terry Dunn,2,0.37,0,0.3913,-0.163636364
5,dartmouth,2006,Hofstra,0,-15,59,74,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,12,0.642,30,0.7,Terry Dunn,2,0.37,0,0.3913,-0.254237288
6,dartmouth,2006,Quinnipiac,0,-11,77,88,0,0.244897959,0.56122449,0.734693878,0.602040816,0.459183673,0.612244898,1,1,11,0.64,27,0.37,Terry Dunn,2,0.37,0,0.3913,-0.142857143
